caldt,vwretd,vwindd,CAP1RET,CAP1IND,CAP2RET,CAP2IND,CAP3RET,CAP3IND,CAP4RET,CAP4IND,CAP5RET,CAP5IND,CAP6RET,CAP6IND,CAP7RET,CAP7IND,CAP8RET,CAP8IND,CAP9RET,CAP9IND,CAP10RET,CAP10IND
19550228,0.031280,17.292580,0.063377,8.921792,0.047039,11.819710,0.046193,12.629090,0.047319,11.936150,0.043526,16.309170,0.043652,15.294740,0.036718,14.729010,0.036357,14.542730,0.040351,15.991110,0.026574,18.633530
19550331,-0.001122,17.273180,0.004779,8.964429,-0.003844,11.774280,-0.001412,12.611260,0.001632,11.955630,0.005162,16.393360,-0.005640,15.208480,-0.005256,14.651600,-0.001089,14.526890,0.014980,16.230670,-0.004343,18.552600
19550429,0.032281,17.830770,0.019518,9.139400,0.020168,12.011740,0.027174,12.953950,0.009952,12.074610,0.011706,16.585250,0.021348,15.533140,0.023505,14.995990,0.027344,14.924120,0.017440,16.513730,0.038621,19.269120
19550531,0.011856,18.042180,0.014886,9.275451,-0.001748,11.990740,0.004942,13.017970,-0.004852,12.016030,0.008673,16.729090,0.002017,15.564470,0.005293,15.075370,0.010679,15.083490,0.014867,16.759240,0.012923,19.518140
19550630,0.065800,19.229350,0.027428,9.529862,0.043110,12.507660,0.023361,13.322080,0.032084,12.401550,0.028220,17.201190,0.028864,16.013720,0.038479,15.655450,0.035091,15.612780,0.043904,17.495030,0.080498,21.089300
19550729,0.020283,19.619380,0.015860,9.681006,0.017861,12.731060,0.004647,13.383990,0.006337,12.480140,0.005794,17.300860,-0.001607,15.987990,0.006874,15.763070,-0.003703,15.554960,0.004967,17.581920,0.028875,21.698260
19550831,0.004250,19.702760,-0.005136,9.631282,0.000542,12.737950,0.002833,13.421900,0.002660,12.513330,0.005779,17.400840,0.026245,16.407590,0.002581,15.803760,0.006890,15.662120,0.006067,17.688590,0.002820,21.759450
19550930,-0.002034,19.662680,0.019246,9.816641,0.000362,12.742560,-0.004300,13.364190,-0.006830,12.427870,-0.002522,17.356950,-0.015285,16.156810,-0.015290,15.562130,-0.022189,15.314600,-0.019098,17.350770,0.005094,21.870300
19551031,-0.025728,19.156790,-0.030381,9.518401,-0.014535,12.557350,-0.003697,13.314790,-0.011615,12.283530,-0.014180,17.110840,-0.014565,15.921490,-0.016469,15.305830,-0.026352,14.911040,-0.021550,16.976860,-0.028519,21.246590
19551130,0.071558,20.527620,0.041876,9.916994,0.037645,13.030070,0.050815,13.991380,0.055065,12.959920,0.056182,18.072160,0.065558,16.965270,0.060155,16.226560,0.069149,15.942110,0.064598,18.073530,0.075748,22.855980
19551230,0.016437,20.865030,0.030050,10.215000,0.020139,13.292480,0.017983,14.242990,0.022581,13.252570,0.032368,18.657130,0.020715,17.316720,0.019338,16.540340,0.014958,16.180580,0.026172,18.546560,0.013599,23.166790
19560131,-0.027987,20.281090,0.000914,10.224340,-0.007376,13.194440,-0.018302,13.982320,-0.018868,13.002530,-0.025705,18.177540,-0.026174,16.863470,-0.029802,16.047400,-0.031720,15.667330,-0.024998,18.082930,-0.028810,22.499360
19560229,0.039532,21.082840,0.031221,10.543550,0.026005,13.537550,0.023322,14.308410,0.035584,13.465210,0.031795,18.755490,0.031511,17.394850,0.035044,16.609760,0.037201,16.250170,0.038317,18.775820,0.041320,23.429040
19560329,0.068175,22.520170,0.024227,10.798990,0.051997,14.241460,0.042059,14.910200,0.042031,14.031170,0.042671,19.555810,0.055114,18.353550,0.054825,17.520390,0.053445,17.118670,0.065933,20.013750,0.073470,25.150370
19560430,0.005093,22.634860,-0.000437,10.794270,0.007643,14.350300,0.008759,15.040810,-0.001342,14.012340,0.001522,19.585580,0.001516,18.381380,0.002310,17.560870,0.005392,17.210980,-0.001138,19.990980,0.006790,25.321130
19560531,-0.049186,21.521540,-0.037975,10.384350,-0.044304,13.714520,-0.042874,14.395940,-0.045221,13.378680,-0.036988,18.861150,-0.038666,17.670650,-0.037881,16.895650,-0.035899,16.593130,-0.034796,19.295380,-0.055026,23.927820
19560629,0.037157,22.321210,0.004909,10.435330,0.007162,13.812750,0.014705,14.607630,0.013713,13.562140,0.025912,19.349890,0.030769,18.214360,0.029550,17.394910,0.027964,17.057140,0.037232,20.013790,0.040255,24.891030
19560731,0.050753,23.454070,0.016471,10.607200,0.034559,14.290100,0.039258,15.181090,0.033316,14.013980,0.037920,20.083620,0.049381,19.113800,0.048523,18.238960,0.040106,17.741230,0.054904,21.112620,0.052288,26.192530
19560831,-0.030342,22.742430,-0.011337,10.486950,-0.016373,14.056130,-0.010194,15.026330,-0.012331,13.841180,-0.007228,19.938460,-0.024996,18.636030,-0.024534,17.791490,-0.023711,17.320580,-0.018091,20.730670,-0.035369,25.266140
19560928,-0.049677,21.612640,-0.033605,10.134530,-0.019439,13.782900,-0.024473,14.658590,-0.025990,13.481440,-0.033008,19.280320,-0.039759,17.895080,-0.039453,17.089560,-0.038582,16.652310,-0.050672,19.680220,-0.053181,23.922470
19561031,0.007221,21.768710,-0.002314,10.111080,0.017104,14.018640,0.010096,14.806580,0.003026,13.522240,0.012453,19.520420,0.009062,18.057240,0.015203,17.349370,0.000606,16.662400,0.013779,19.951390,0.005851,24.062430
19561130,0.004611,21.869090,-0.000900,10.101980,0.002398,14.052260,0.008305,14.929550,0.019324,13.783540,0.008190,19.680280,0.015183,18.331400,0.006310,17.458860,0.003559,16.721700,0.013071,20.212170,0.002064,24.112100
19561231,0.034934,22.633070,-0.004924,10.052230,0.015708,14.273000,0.038989,15.511640,0.025531,14.135440,0.033965,20.348730,0.016437,18.632720,0.036323,18.093020,0.024712,17.134930,0.029848,20.815470,0.038177,25.032620
19570131,-0.032051,21.907660,0.034025,10.394260,0.029313,14.691380,0.022546,15.861360,0.008832,14.260280,0.005533,20.461320,-0.001274,18.608990,-0.005908,17.986140,-0.014465,16.887070,-0.008222,20.644320,-0.044436,23.920280
19570228,-0.018698,21.498040,-0.027241,10.111120,-0.031596,14.227200,-0.024507,15.472640,-0.022965,13.932790,-0.030413,19.839030,-0.025678,18.131150,-0.014100,17.732530,-0.020702,16.537480,-0.015270,20.329090,-0.018536,23.476880
19570329,0.024087,22.015860,0.008419,10.196240,0.027220,14.614460,0.013314,15.678650,0.023671,14.262600,0.024808,20.331200,0.021483,18.520660,0.031540,18.291810,0.016879,16.816620,0.028659,20.911690,0.023695,24.033160
19570430,0.045059,23.007860,0.032103,10.523570,0.016690,14.858380,0.019189,15.979500,0.015668,14.486070,0.016334,20.663280,0.035769,19.183120,0.019304,18.644920,0.036067,17.423130,0.025558,21.446150,0.054062,25.332450
19570531,0.036599,23.849930,0.012962,10.659980,0.001868,14.886130,0.020234,16.302830,0.018009,14.746950,0.021626,21.110150,0.028502,19.729880,0.021431,19.044500,0.025357,17.864930,0.040122,22.306610,0.039674,26.337470
19570628,-0.005107,23.728130,0.012044,10.788370,-0.001775,14.859710,-0.003634,16.243590,-0.006785,14.646900,-0.013685,20.821250,-0.003365,19.663490,-0.007259,18.906270,-0.021128,17.487490,-0.022221,21.810930,0.000187,26.342410
19570731,0.008920,23.939780,-0.000099,10.787300,0.008088,14.979890,0.004873,16.322740,0.016828,14.893380,-0.004887,20.719500,0.005047,19.762740,0.006090,19.021400,0.003353,17.546120,-0.000213,21.806280,0.011921,26.656430
19570830,-0.050003,22.742710,-0.032622,10.435400,-0.040437,14.374150,-0.050067,15.505510,-0.046982,14.193660,-0.047401,19.737360,-0.066985,18.438940,-0.052717,18.018650,-0.062349,16.452140,-0.050235,20.710840,-0.048113,25.373900
19570930,-0.057622,21.432230,-0.049554,9.918278,-0.041682,13.775010,-0.051864,14.701330,-0.049100,13.496740,-0.060125,18.550660,-0.050580,17.506310,-0.048953,17.136590,-0.048734,15.650360,-0.047863,19.719550,-0.061519,23.812920
19571031,-0.041099,20.551390,-0.091844,9.007348,-0.079612,12.678360,-0.070203,13.669260,-0.070909,12.539710,-0.069705,17.257590,-0.064761,16.372580,-0.046968,16.331720,-0.052283,14.832110,-0.037170,18.986580,-0.037296,22.924800
19571129,0.025457,21.074570,0.008391,9.082926,0.003835,12.726980,0.003536,13.717590,0.015149,12.729670,0.034454,17.852190,0.035453,16.953030,0.026565,16.765570,0.031771,15.303340,0.038513,19.717820,0.022193,23.433570
19571231,-0.037450,20.285320,-0.039695,8.722379,-0.055494,12.020710,-0.053853,12.978860,-0.044017,12.169350,-0.051944,16.924880,-0.050199,16.102000,-0.026472,16.321740,-0.038394,14.715780,-0.020537,19.312870,-0.040114,22.493560
19580131,0.049905,21.297650,0.168690,10.193750,0.146158,13.777630,0.130774,14.676160,0.109455,13.501350,0.100254,18.621670,0.109846,17.870730,0.095898,17.886970,0.078745,15.874570,0.064916,20.566590,0.034542,23.270550
19580228,-0.014125,20.996830,-0.025409,9.934742,-0.024375,13.441800,-0.008655,14.549130,-0.002786,13.463730,-0.014045,18.360130,-0.015966,17.585410,-0.005973,17.780130,-0.008045,15.746860,-0.003262,20.499500,-0.017573,22.861600
19580331,0.033787,21.706240,0.027629,10.209230,0.036386,13.930890,0.035273,15.062320,0.035909,13.947200,0.040965,19.112250,0.028640,18.089050,0.039779,18.487410,0.044081,16.440990,0.028948,21.092920,0.033259,23.621950
19580430,0.030773,22.374200,0.047529,10.694460,0.035101,14.419870,0.030050,15.514940,0.039488,14.497960,0.004498,19.198210,0.027584,18.588020,0.021811,18.890640,0.032190,16.970220,0.039704,21.930400,0.029986,24.330280
19580529,0.024569,22.923900,0.054962,11.282250,0.037148,14.955550,0.048495,16.267340,0.047941,15.193000,0.038321,19.933910,0.046918,19.460130,0.039786,19.642220,0.024209,17.381060,0.030177,22.592190,0.020203,24.821820
19580630,0.029507,23.600310,0.035128,11.678570,0.050805,15.715370,0.030640,16.765770,0.018480,15.473770,0.030792,20.547720,0.024046,19.928070,0.034471,20.319300,0.030819,17.916730,0.031869,23.312180,0.028756,25.535600
19580731,0.044915,24.660310,0.048841,12.248960,0.049803,16.498030,0.045367,17.526380,0.057039,16.356370,0.060934,21.799770,0.059317,21.110140,0.055544,21.447920,0.045266,18.727750,0.047477,24.418970,0.042289,26.615480
19580829,0.019090,25.131080,0.041806,12.761030,0.032474,17.033800,0.044625,18.308490,0.028203,16.817670,0.035115,22.565270,0.031774,21.780900,0.032144,22.137330,0.025142,19.198600,0.016350,24.818210,0.016424,27.052620
19580930,0.048638,26.353400,0.064872,13.588870,0.060068,18.056990,0.051507,19.251500,0.064296,17.898970,0.058082,23.875900,0.049487,22.858780,0.049908,23.242160,0.045907,20.079940,0.039107,25.788770,0.050031,28.406090
19581031,0.027500,27.078110,0.044753,14.197010,0.031714,18.629660,0.035126,19.927720,0.050930,18.810560,0.028241,24.550190,0.036245,23.687290,0.037679,24.117900,0.035206,20.786880,0.025994,26.459130,0.025210,29.122190
19581128,0.030526,27.904710,0.051929,14.934260,0.053276,19.622180,0.054315,21.010090,0.049836,19.748000,0.041913,25.579150,0.039075,24.612870,0.035224,24.967420,0.048473,21.794490,0.038158,27.468760,0.024983,29.849750
19581231,0.052872,29.380090,0.041304,15.551100,0.029334,20.197770,0.036415,21.775180,0.038657,20.511400,0.033459,26.435010,0.034315,25.457450,0.038995,25.941030,0.040835,22.684460,0.043530,28.664470,0.059303,31.619920
19590130,0.009199,29.650350,0.083035,16.842380,0.061101,21.431870,0.067012,23.234370,0.037854,21.287840,0.047664,27.695020,0.042647,26.543130,0.034117,26.826060,0.017565,23.082910,0.011951,29.007050,0.001697,31.673580
19590227,0.011294,29.985230,0.035997,17.448660,0.019198,21.843310,0.031398,23.963870,0.025576,21.832300,0.038435,28.759490,0.036702,27.517320,0.024914,27.494410,0.035800,23.909290,0.017070,29.502190,0.003937,31.798270
19590331,0.004509,30.120440,0.017097,17.746990,0.020884,22.299480,0.021267,24.473520,0.019182,22.251090,0.007815,28.984260,0.007947,27.736020,0.012317,27.833070,0.002437,23.967550,0.007367,29.719520,0.002637,31.882120
19590430,0.037947,31.263420,0.027228,18.230210,0.015599,22.647330,0.009767,24.712550,0.036461,23.062400,0.030002,29.853840,0.033787,28.673140,0.037419,28.874560,0.041881,24.971340,0.020277,30.322150,0.042410,33.234230
19590529,0.019499,31.873010,0.003369,18.291610,0.019470,23.088270,-0.004985,24.589370,0.004139,23.157860,0.011569,30.199210,0.001041,28.702970,0.017179,29.370610,0.010035,25.221940,-0.004164,30.195880,0.027411,34.145230
19590630,0.000564,31.890990,-0.009978,18.109100,0.004354,23.188790,0.005267,24.718890,0.008547,23.355780,0.008170,30.445950,0.013755,29.097770,0.010833,29.688780,0.003604,25.312840,0.013657,30.608260,-0.004131,34.004180
19590731,0.034193,32.981460,0.033005,18.706780,0.037715,24.063350,0.022632,25.278330,0.035727,24.190200,0.028811,31.323130,0.032035,30.029910,0.027874,30.516320,0.028960,26.045890,0.022381,31.293310,0.038004,35.296490
19590831,-0.012437,32.571270,-0.013811,18.448420,-0.004616,23.952280,-0.015003,24.899090,-0.027493,23.525130,-0.016650,30.801590,-0.006853,29.824110,-0.019455,29.922640,-0.016313,25.621000,-0.019803,30.673600,-0.009878,34.947850
19590930,-0.044885,31.109320,-0.040482,17.701600,-0.044214,22.893250,-0.046959,23.729850,-0.044866,22.469650,-0.045021,29.414880,-0.048462,28.378780,-0.048447,28.472970,-0.050786,24.319810,-0.050309,29.130440,-0.042742,33.454120
19591030,0.015682,31.597190,0.000156,17.704360,0.017290,23.289080,0.036464,24.595130,0.030079,23.145530,0.024119,30.124330,0.033991,29.343400,0.031290,29.363900,0.045050,25.415430,0.021390,29.753530,0.008734,33.746300
19591130,0.018454,32.180280,-0.001617,17.675740,0.012054,23.569800,0.023496,25.173030,0.024611,23.715160,0.021815,30.781490,0.008681,29.598130,0.028150,30.190500,0.028374,26.136560,0.012574,30.127650,0.018150,34.358810
19591231,0.028015,33.081820,0.015185,17.944150,0.039931,24.510960,0.036535,26.092730,0.015186,24.075300,0.024030,31.521170,0.018650,30.150120,0.008101,30.435080,0.005720,26.286060,0.022829,30.815430,0.033627,35.514190
19600129,-0.066354,30.886720,0.008379,18.094510,-0.014719,24.150180,-0.035839,25.157580,-0.041940,23.065580,-0.041482,30.213620,-0.047357,28.722300,-0.059237,28.632190,-0.052588,24.903730,-0.043973,29.460380,-0.075702,32.825680
19600229,0.014202,31.325360,-0.009124,17.929420,0.003577,24.236570,0.012792,25.479390,0.005235,23.186320,0.021148,30.852580,0.003139,28.812450,0.012701,28.995860,0.012009,25.202800,0.005283,29.616020,0.017041,33.385070
19600331,-0.012847,30.922920,-0.022943,17.518070,-0.033987,23.412840,-0.031618,24.673770,-0.044329,22.158500,-0.023752,30.119770,-0.020954,28.208720,-0.022124,28.354360,-0.021690,24.656150,-0.010709,29.298880,-0.009991,33.051500
19600429,-0.015330,30.448880,-0.034215,16.918690,-0.022526,22.885440,-0.019032,24.204190,-0.029847,21.497130,-0.021027,29.486460,-0.023109,27.556840,-0.010050,28.069410,-0.007243,24.477580,-0.004569,29.165000,-0.017765,32.464340
19600531,0.033982,31.483600,0.004212,16.989960,0.008728,23.085180,0.025741,24.827220,0.038818,22.331610,0.034207,30.495100,0.024453,28.230680,0.046531,29.375500,0.022544,25.029400,0.031669,30.088620,0.035589,33.619720
19600630,0.023039,32.208960,0.032349,17.539570,0.026131,23.688420,0.009317,25.058530,0.012082,22.601430,0.022699,31.187290,0.027735,29.013670,0.022785,30.044810,0.029028,25.755970,0.028306,30.940290,0.021483,34.341960
19600729,-0.022708,31.477570,-0.030593,17.002980,-0.018796,23.243170,-0.016704,24.639960,-0.024305,22.052110,-0.017933,30.628010,-0.022232,28.368650,-0.027063,29.231700,-0.014125,25.392180,-0.018377,30.371690,-0.024432,33.502920
19600831,0.032258,32.492980,0.054589,17.931150,0.039966,24.172110,0.038841,25.597010,0.037100,22.870250,0.042318,31.924130,0.042442,29.572660,0.027353,30.031290,0.038318,26.365160,0.031495,31.328240,0.031044,34.542970
19600930,-0.058620,30.588250,-0.060577,16.844930,-0.056532,22.805620,-0.053831,24.219090,-0.074967,21.155750,-0.063349,29.901750,-0.060932,27.770750,-0.060675,28.209150,-0.055524,24.901250,-0.050007,29.761600,-0.060128,32.465980
19601031,-0.004797,30.441520,-0.045461,16.079140,-0.027919,22.168910,-0.022048,23.685110,-0.029276,20.536400,-0.026974,29.095190,-0.029876,26.941060,-0.017698,27.709900,-0.010369,24.643050,-0.012507,29.389370,0.001129,32.502640
19601130,0.048489,31.917610,0.017986,16.368340,0.029239,22.817100,0.044902,24.748610,0.050314,21.569680,0.062428,30.911550,0.059514,28.544430,0.059343,29.354280,0.060319,26.129490,0.064803,31.293900,0.042528,33.884930
19601230,0.048457,33.464240,0.021694,16.723430,0.024651,23.379570,0.041365,25.772340,0.036423,22.355320,0.026270,31.723610,0.038521,29.643990,0.045750,30.697240,0.048907,27.407420,0.047552,32.782000,0.050468,35.595030
19610131,0.063879,35.601910,0.092841,18.276040,0.095523,25.612840,0.100921,28.373300,0.087410,24.309390,0.083993,34.388160,0.088143,32.256900,0.069130,32.819320,0.080778,29.621330,0.066867,34.974030,0.058299,37.670180
19610228,0.036972,36.918180,0.059722,19.367520,0.059598,27.139330,0.080628,30.660970,0.073599,26.098540,0.066566,36.677230,0.052628,33.954530,0.062306,34.864180,0.052759,31.184130,0.043799,36.505840,0.029108,38.766670
19610330,0.030583,38.047240,0.066570,20.656820,0.060816,28.789830,0.065203,32.660160,0.070057,27.926920,0.048346,38.450420,0.041826,35.374730,0.049451,36.588230,0.049898,32.740150,0.025587,37.439910,0.025468,39.753970
19610428,0.005664,38.262740,0.009741,20.858030,0.014090,29.195480,0.030342,33.651120,0.018683,28.448690,-0.006114,38.215330,0.007146,35.627500,0.006739,36.834790,-0.003515,32.625060,0.003148,37.557780,0.006690,40.019940
19610531,0.025810,39.250290,0.051721,21.936830,0.040336,30.373110,0.029502,34.643880,0.035683,29.463810,0.050594,40.148780,0.053823,37.545070,0.027791,37.858470,0.033906,33.731250,0.037768,38.976260,0.019803,40.812430
19610630,-0.028499,38.131680,-0.050804,20.822360,-0.052992,28.763590,-0.060835,32.536310,-0.049095,28.017290,-0.058703,37.791930,-0.039943,36.045410,-0.032396,36.632000,-0.038135,32.444910,-0.027392,37.908640,-0.024606,39.808190
19610731,0.029924,39.272720,-0.005811,20.701370,0.004565,28.894900,0.000031,32.537320,0.009894,28.294510,0.012247,38.254760,0.008818,36.363270,0.013597,37.130100,0.021585,33.145220,0.025877,38.889590,0.035563,41.223900
19610831,0.026883,40.328500,0.008114,20.869340,0.015008,29.328570,-0.003902,32.410370,0.021669,28.907630,0.008845,38.593120,0.019325,37.066000,0.030531,38.263710,0.043801,34.597010,0.040770,40.475110,0.023442,42.190260
19610929,-0.019992,39.522260,-0.033368,20.172980,-0.033707,28.339980,-0.037454,31.196480,-0.031786,27.988780,-0.039360,37.074100,-0.024312,36.164840,-0.023155,37.377710,-0.026809,33.669490,-0.018945,39.708310,-0.017811,41.438790
19611031,0.027435,40.606540,0.020924,20.595090,0.026627,29.094590,0.018129,31.762040,0.031140,28.860360,0.006538,37.316510,0.018966,36.850750,0.023187,38.244380,0.034265,34.823170,0.031573,40.962020,0.027115,42.562410
19611130,0.045381,42.449290,0.040558,21.430370,0.068321,31.082380,0.064820,33.820870,0.062574,30.666270,0.048243,39.116750,0.043304,38.446530,0.048641,40.104620,0.031456,35.918570,0.045748,42.835970,0.045877,44.515060
19611229,0.000746,42.480950,0.001469,21.461850,0.005486,31.252880,-0.007797,33.557160,-0.005525,30.496830,0.001586,39.178790,-0.007385,38.162600,-0.016279,39.451740,-0.016828,35.314120,-0.012749,42.289870,0.007377,44.843430
19620131,-0.036179,40.944020,0.051356,22.564050,0.005753,31.432690,0.015166,34.066080,-0.002282,30.427230,-0.004436,39.004970,-0.031160,36.973430,-0.026071,38.423210,-0.018148,34.673230,-0.021912,41.363200,-0.045001,42.825420
19620228,0.019502,41.742510,0.024117,23.108220,0.016894,31.963700,0.013919,34.540250,0.004317,30.558580,0.010864,39.428720,0.014353,37.504110,0.024294,39.356660,0.010120,35.024130,0.015200,41.991910,0.022068,43.770480
19620330,-0.004669,41.547620,-0.009814,22.881440,0.005308,32.133370,-0.014020,34.055990,-0.001587,30.510090,-0.012415,38.939190,-0.008339,37.191350,-0.013522,38.824460,-0.008666,34.720610,-0.001759,41.918040,-0.003852,43.601870
19620430,-0.063452,38.911350,-0.064795,21.398830,-0.073846,29.760440,-0.075981,31.468380,-0.079783,28.075900,-0.076201,35.971980,-0.061359,34.909310,-0.062732,36.388930,-0.064227,32.490600,-0.067384,39.093450,-0.061663,40.913270
19620531,-0.084680,35.616330,-0.109402,19.057760,-0.097782,26.850410,-0.088679,28.677800,-0.111415,24.947830,-0.103808,32.237790,-0.106480,31.192160,-0.096489,32.877800,-0.099208,29.267260,-0.085845,35.737470,-0.079695,37.652690
19620629,-0.082632,32.673270,-0.073671,17.653760,-0.078640,24.738900,-0.092589,26.022560,-0.075139,23.073260,-0.085229,29.490200,-0.081530,28.649070,-0.081015,30.214190,-0.088683,26.671760,-0.072803,33.135670,-0.084218,34.481660
19620731,0.065504,34.813510,0.075887,18.993440,0.073480,26.556710,0.074833,27.969900,0.056765,24.383000,0.050284,30.973090,0.061759,30.418410,0.051876,31.781590,0.060667,28.289860,0.057884,35.053680,0.069103,36.864450
19620831,0.022907,35.610980,0.024666,19.461940,0.020251,27.094510,0.038828,29.055930,0.029759,25.108600,0.035362,32.068350,0.020192,31.032620,0.032508,32.814750,0.023844,28.964410,0.023469,35.876360,0.021473,37.656040
19620928,-0.050111,33.826480,-0.054525,18.400780,-0.067906,25.254630,-0.075152,26.872320,-0.064838,23.480630,-0.064904,29.987000,-0.056256,29.286860,-0.054880,31.013870,-0.052584,27.441340,-0.052754,33.983750,-0.047415,35.870590
